[19:28:30,527] [INFO] ServerMain.main --> 服务器启动成功!
[16:40:00,633] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToResult <==> 5
[16:40:00,639] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToCmd <==> 4
[16:40:00,646] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereResult <==> 3
[16:40:00,649] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereCmd <==> 2
[16:40:00,655] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryResult <==> 1
[16:40:00,660] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryCmd <==> 0
[16:40:00,663] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserDieResult <==> 12
[16:40:00,663] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserSubtractHpResult <==> 11
[16:40:00,664] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserAttkResult <==> 10
[16:40:00,666] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserAttkCmd <==> 9
[16:40:00,667] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserStopResult <==> 8
[16:40:00,669] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserStopCmd <==> 7
[16:40:00,670] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserQuitResult <==> 6
[16:40:00,672] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToResult <==> 5
[16:40:00,674] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToCmd <==> 4
[16:40:00,675] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereResult <==> 3
[16:40:00,675] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereCmd <==> 2
[16:40:00,676] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryResult <==> 1
[16:40:00,677] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryCmd <==> 0
[16:45:10,166] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserDieResult <==> 12
[16:45:10,177] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserSubtractHpResult <==> 11
[16:45:10,182] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserAttkResult <==> 10
[16:45:10,186] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserAttkCmd <==> 9
[16:45:10,190] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserStopResult <==> 8
[16:45:10,197] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserStopCmd <==> 7
[16:45:10,204] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserQuitResult <==> 6
[16:45:10,208] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToResult <==> 5
[16:45:10,212] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToCmd <==> 4
[16:45:10,218] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereResult <==> 3
[16:45:10,221] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereCmd <==> 2
[16:45:10,226] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryResult <==> 1
[16:45:10,229] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryCmd <==> 0
[16:45:10,231] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserDieResult <==> 12
[16:45:10,231] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserSubtractHpResult <==> 11
[16:45:10,231] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserAttkResult <==> 10
[16:45:10,234] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserAttkCmd <==> 9
[16:45:10,234] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserStopResult <==> 8
[16:45:10,235] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserStopCmd <==> 7
[16:45:10,237] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserQuitResult <==> 6
[16:45:10,238] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToResult <==> 5
[16:45:10,239] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToCmd <==> 4
[16:45:10,239] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereResult <==> 3
[16:45:10,240] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereCmd <==> 2
[16:45:10,241] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryResult <==> 1
[16:45:10,241] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryCmd <==> 0
[16:46:22,718] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserDieResult <==> 12
[16:46:22,728] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserSubtractHpResult <==> 11
[16:46:22,735] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserAttkResult <==> 10
[16:46:22,738] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserAttkCmd <==> 9
[16:46:22,744] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserStopResult <==> 8
[16:46:22,749] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserStopCmd <==> 7
[16:46:22,757] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserQuitResult <==> 6
[16:46:22,761] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToResult <==> 5
[16:46:22,769] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToCmd <==> 4
[16:46:22,773] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereResult <==> 3
[16:46:22,777] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereCmd <==> 2
[16:46:22,780] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryResult <==> 1
[16:46:22,785] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryCmd <==> 0
[16:46:22,789] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserDieResult <==> 12
[16:46:22,789] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserSubtractHpResult <==> 11
[16:46:22,790] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserAttkResult <==> 10
[16:46:22,794] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserAttkCmd <==> 9
[16:46:22,794] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserStopResult <==> 8
[16:46:22,795] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserStopCmd <==> 7
[16:46:22,796] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserQuitResult <==> 6
[16:46:22,801] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToResult <==> 5
[16:46:22,802] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToCmd <==> 4
[16:46:22,803] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereResult <==> 3
[16:46:22,804] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereCmd <==> 2
[16:46:22,810] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryResult <==> 1
[16:46:22,811] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryCmd <==> 0
[16:49:45,384] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserDieResult <==> 12
[16:49:45,393] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserSubtractHpResult <==> 11
[16:49:45,399] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserAttkResult <==> 10
[16:49:45,403] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserAttkCmd <==> 9
[16:49:45,409] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserStopResult <==> 8
[16:49:45,413] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserStopCmd <==> 7
[16:49:45,420] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserQuitResult <==> 6
[16:49:45,424] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToResult <==> 5
[16:49:45,429] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToCmd <==> 4
[16:49:45,434] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereResult <==> 3
[16:49:45,437] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereCmd <==> 2
[16:49:45,442] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryResult <==> 1
[16:49:45,445] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryCmd <==> 0
[16:49:45,447] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserDieResult <==> 12
[16:49:45,448] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserSubtractHpResult <==> 11
[16:49:45,448] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserAttkResult <==> 10
[16:49:45,450] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserAttkCmd <==> 9
[16:49:45,451] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserStopResult <==> 8
[16:49:45,451] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserStopCmd <==> 7
[16:49:45,451] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserQuitResult <==> 6
[16:49:45,452] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToResult <==> 5
[16:49:45,452] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToCmd <==> 4
[16:49:45,452] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereResult <==> 3
[16:49:45,453] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereCmd <==> 2
[16:49:45,453] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryResult <==> 1
[16:49:45,453] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryCmd <==> 0
[16:56:48,736] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserDieResult <==> 12
[16:56:48,744] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserSubtractHpResult <==> 11
[16:56:48,749] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserAttkResult <==> 10
[16:56:48,752] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserAttkCmd <==> 9
[16:56:48,757] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserStopResult <==> 8
[16:56:48,762] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserStopCmd <==> 7
[16:56:48,770] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserQuitResult <==> 6
[16:56:48,774] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToResult <==> 5
[16:56:48,779] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToCmd <==> 4
[16:56:48,788] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereResult <==> 3
[16:56:48,793] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereCmd <==> 2
[16:56:48,796] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryResult <==> 1
[16:56:48,802] [INFO] CmdHandlerFactory.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryCmd <==> 0
[16:56:48,804] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserDieResult <==> 12
[16:56:48,805] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserSubtractHpResult <==> 11
[16:56:48,805] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserAttkResult <==> 10
[16:56:48,810] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserAttkCmd <==> 9
[16:56:48,810] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserStopResult <==> 8
[16:56:48,811] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserStopCmd <==> 7
[16:56:48,811] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserQuitResult <==> 6
[16:56:48,812] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToResult <==> 5
[16:56:48,812] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToCmd <==> 4
[16:56:48,813] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereResult <==> 3
[16:56:48,813] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereCmd <==> 2
[16:56:48,819] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryResult <==> 1
[16:56:48,819] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryCmd <==> 0
[17:03:20,930] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:101)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:03:20,943] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:101)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:03:20,953] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:101)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:03:20,960] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:101)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:03:20,966] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:101)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:03:20,971] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:101)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:03:20,982] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:101)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:03:20,987] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:101)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:03:20,995] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:101)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:03:21,001] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:101)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:03:21,007] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:101)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:03:21,014] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:101)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:03:21,018] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:101)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:03:21,023] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserDieResult <==> 12
[17:03:21,023] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserSubtractHpResult <==> 11
[17:03:21,023] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserAttkResult <==> 10
[17:03:21,027] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserAttkCmd <==> 9
[17:03:21,030] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserStopResult <==> 8
[17:03:21,030] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserStopCmd <==> 7
[17:03:21,031] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserQuitResult <==> 6
[17:03:21,031] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToResult <==> 5
[17:03:21,032] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserMoveToCmd <==> 4
[17:03:21,034] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereResult <==> 3
[17:03:21,035] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$WhoElseIsHereCmd <==> 2
[17:03:21,036] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryResult <==> 1
[17:03:21,037] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserEntryCmd <==> 0
[17:04:42,024] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:102)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:04:42,035] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:102)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:04:42,039] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:102)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:04:42,045] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:102)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:04:42,050] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:102)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:04:42,055] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:102)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:04:42,063] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:102)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:04:42,071] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:102)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:04:42,076] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:102)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:04:42,083] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:102)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:04:42,088] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:102)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:04:42,094] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:102)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:04:42,098] [ERROR] CmdHandlerFactory.init --> java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
java.lang.ClassCastException: java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType
	at org.tinygame.herostory.cmdHandler.CmdHandlerFactory.init(CmdHandlerFactory.java:102)
	at org.tinygame.herostory.ServerMain.main(ServerMain.java:32)
[17:04:42,103] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserDieResult <==> 12
[17:04:42,107] [INFO] GameMsgRecognizer.init --> org.tinygame.herostory.msg.GameMsgProtocol$UserSubtractHpResult <==> 11
